trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass	example_id
20	fish_orange_bodies_or_fangs	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554927790832.0	speaker	fish-body_color-orange	fish-body_color-orange	fish-stripes_present-true	white fish no color in the stripes	21115	speaker	26010	chatMessage			-7056432709793181534
22	fish_white_stripes_whiskers	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554927851852.0	speaker	fish-stripes_color-white	fish-stripes_color-orange	fish-body_color-white	orange fish no lines on fish	6824	speaker	9180	chatMessage			792531752847807184
23	birds_purple_wings_white_crests_or_white_tails	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554927887466.0	speaker	bird-crest_present	bird-tail_present-true	bird-bird_wing_color-purple	white wing, no tail feathers	8745	speaker	15343	chatMessage			415532457985712606
24	bugs_orange_antennae_or_wings	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554927924471.0	speaker	bug-antennae_color-orange	bug-head_color-white	bug-legs_color-purple	purple head with while legs	8388	speaker	16241	chatMessage			6222669136673485735
26	bugs_orange_head	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928004992.0	speaker	bug-head_color-orange	bug-antennae_present-false	bug-legs_color-white	orange legs with white antena	7938	speaker	17235	chatMessage			-7415556768157122845
27	fish_white_stripes_whiskers	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928024936.0	speaker	fish-stripes_present	fish-body_color-white	fish-stripes_present-true	orange fish no line or no stripes	7384	speaker	9971	chatMessage			-4105488819176678254
28	bugs_white_heads_or_orange_antennae_purple_legs	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928070226.0	speaker	bug-legs_color-purple	bug-antennae_color-orange	bug-bug_wings_color-orange	purple bug, purple legs, purple wing no antena	20397	speaker	23495	chatMessage			-2836796654586416421
29	flowers_purple_stems_white_petals_or_orange_centers	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928114866.0	speaker	flower-center_color-orange	flower-stem_color-orange	flower-petals_color-purple	white flower, purple stem	4904	speaker	17199	chatMessage			-871443952924656675
30	trees_purple_berries	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928144087.0	speaker	tree-berries_color-purple	tree-berries_color-orange	tree-leaves_present-true	green trunk, no leaves, purple dots	8451	speaker	13873	chatMessage			-4283152061485103897
31	flowers_purple_centers_or_orange_stems_with_thorns	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928176085.0	speaker	flower-center_color-purple	flower-petals_color-orange	flower-petals_color-purple	white flower purple dots	10237	speaker	16604	chatMessage			8607449847344598447
32	flowers_orange_stems_or_thorns	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928227927.0	speaker	flower-thorns_present	flower-thorns_present-true	flower-center_color-orange	White stem, purple dot on orange flower no spikes on stem	20013	speaker	25436	chatMessage			674371434366810754
33	bugs_antennae_or_wings_purple_bodies	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928264888.0	speaker	bug-body_color-purple	bug-bug_wings_color-orange	bug-antennae_present-false	White bug with orange antena	9839	speaker	13455	chatMessage			-8005744607298985410
34	bugs_wings_antennae	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928316920.0	speaker	bug-antennae_present	bug-body_color-purple	bug-antennae_present-false	white bug with orange3 antena	5702	speaker	27001	chatMessage			-586556666261626652
35	birds_purple_wings_white_crests_or_white_tails	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928353006.0	speaker	bird-bird_wing_color-purple	bird-bird_wing_color-orange	bird-tail_present-true	purple wing no tail feathers	7230	speaker	12266	chatMessage			-1856701105785927989
36	trees_purple_leaves_berries	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928383769.0	speaker	tree-leaves_color-purple	tree-berries_color-orange	tree-trunk_color-orange	red trunk, green berries	5735	speaker	20110	chatMessage			4250307893810583140
37	flowers_purple_petals_or_thorns	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928407668.0	speaker	flower-petals_color-purple	flower-center_color-purple	flower-center_color-orange	white flower white dot in middle	5442	speaker	16528	chatMessage			8552459411349920314
38	trees_white_leaves_or_orange_berries	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928421015.0	speaker	tree-berries_color-orange	tree-leaves_color-white	tree-leaves_present-false	green leaves	2003	speaker	5183	chatMessage			-7872357246440923669
39	trees_orange_berries_purple_trunks_or_white_leaves	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928436172.0	speaker	tree-trunk_color-purple	tree-trunk_color-white	tree-leaves_color-purple	pink trunk green leaves	6357	speaker	9218	chatMessage			7925345014259442752
40	flowers_purple_stems_thorns	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928459153.0	speaker	flower-stem_color-purple	flower-stem_color-purple	flower-petals_color-white	Purple flower with orange stem	7313	speaker	11502	chatMessage			551486325131222687
41	fish_white_bodies_orange_stripes_or_fangs	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928486161.0	speaker	fish-body_color-white	fish-whiskers_present-true	fish-body_color-white	Orange fish no wiskers	7017	speaker	12526	chatMessage			-5326406926394505915
42	flowers_purple_stems_white_petals_or_orange_centers	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928522538.0	speaker	flower-petals_color-white	flower-center_color-white	flower-petals_color-purple	white flower orange dot in middle	6122	speaker	11604	chatMessage			-4375659837722565380
44	trees_orange_trunks_or_berries_white_leaves	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928581876.0	speaker	tree-trunk_color-orange	tree-trunk_color-white	tree-trunk_color-orange	pink trunk	2454	speaker	4922	chatMessage			7638347073818336213
0	flowers_orange_stems_or_thorns	development	0309-7f8b1a32-05ad-48e4-80f0-6bc7b4d5e426	1550000000000.0	listener	flower-thorns_present	flower-center_color-orange	flower-center_color-white	flowers in same color only not any other colors	13829	speaker	46030	chatMessage	I	E	4666702515694881045
2	flowers_orange_petals_purple_centers	development	0309-7f8b1a32-05ad-48e4-80f0-6bc7b4d5e426	1550000000000.0	listener	flower-petals_color-orange	flower-stem_color-orange	flower-petals_color-orange	the flower stem is different in color	17277	speaker	112513	chatMessage	I	G	8762318230277691811
3	flowers_purple_stems_or_thorns_white_centers	development	0309-7f8b1a32-05ad-48e4-80f0-6bc7b4d5e426	1550000000000.0	listener	flower-center_color-white	flower-center_color-orange	flower-stem_color-purple	the flower stem different in color 	25250	speaker	31023	chatMessage	I	G	3805691916083891864
4	birds_orange_crests_or_purple_wings	development	0309-7f8b1a32-05ad-48e4-80f0-6bc7b4d5e426	1550000000000.0	listener	bird-bird_wing_color-purple	bird-crest_present-true	bird-crest_tail_color-purple	the bird is different comparing with two birds	25109	speaker	35927	chatMessage	I	G	5631575130776461348
5	flowers_purple_stems_white_petals_or_orange_centers	development	0309-7f8b1a32-05ad-48e4-80f0-6bc7b4d5e426	1550000000000.0	listener	flower-petals_color-white	flower-petals_color-orange	flower-stem_color-orange	the flower is different in color	49006	speaker	174558	chatMessage	I	G	2074734551629177324
6	fish_white_bodies_orange_stripes_or_fangs	development	0309-7f8b1a32-05ad-48e4-80f0-6bc7b4d5e426	1550000000000.0	listener	fish-stripes_color-orange	fish-whiskers_present-true	fish-stripes_color-purple	the fish is gill	14141	speaker	96639	chatMessage	I	G	141744887845077407
6	fish_white_bodies_orange_stripes_or_fangs	development	0309-7f8b1a32-05ad-48e4-80f0-6bc7b4d5e426	1550000000000.0	listener	fish-stripes_color-orange	fish-whiskers_present-true	fish-stripes_color-purple	without mark and mustoche	10731	speaker	114674	chatMessage	I	L	141744887845077407
0	flowers_thorns	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	flower-thorns_present	flower-center_color-white	flower-petals_color-white	hi	569	speaker	180099	chatMessage	S		-1994367903613006229
0	flowers_thorns	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	flower-thorns_present	flower-center_color-white	flower-petals_color-white	so i see a purple flower with an orange dot in the middle	14087	speaker	196711	chatMessage	I	E	-1994367903613006229
0	flowers_thorns	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	flower-thorns_present	flower-center_color-white	flower-petals_color-white	hello?	1347	speaker	213870	chatMessage	S		-1994367903613006229
0	flowers_thorns	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	flower-thorns_present	flower-center_color-white	flower-petals_color-white	hi	3361	listener	221518	chatMessage	S		-1994367903613006229
3	birds_tails	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	bird-tail_present	bird-crest_tail_color-orange	bird-crest_tail_color-white	it's a bird with purple hair	9398	speaker	12288	chatMessage	I	E	192646267856930139
4	fish_white_bodies_orange_stripes_or_fangs	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	fish-body_color-white	fish-body_color-orange	fish-stripes_color-purple	purple fish with no stripes	7498	speaker	14982	chatMessage	I	E	4669314380249123337
5	fish_whiskers	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	fish-whiskers_present	fish-stripes_color-purple	fish-fangs_present-true	fish with no tooth or stripes	11978	speaker	14015	chatMessage	I	E	2899073892056537390
6	trees_without_leaves	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	tree-leaves_present	tree-berries_color-orange	tree-trunk_color-white	flower with green stem and white dots	9006	speaker	10537	chatMessage	I	L	1776635921177114719
7	bugs_wings_antennae	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	bug-antennae_present	bug-antennae_present-false	bug-bug_wings_color-orange	butterfly with purple wings and white antenna	10706	speaker	12566	chatMessage	I	L	-2792230087824274813
8	flowers_orange_stems	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	flower-stem_color-orange	flower-center_color-orange	flower-petals_color-purple	orange stem flower with white center dot	7429	speaker	10123	chatMessage	I	E	9093734953768521699
8	flowers_orange_stems	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	flower-stem_color-orange	flower-center_color-orange	flower-petals_color-purple	orange petals too sorry	3514	speaker	29603	chatMessage	I	E	9093734953768521699
9	flowers_thorns_purple_petals_or_orange_stems	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	flower-petals_color-purple	flower-center_color-purple	flower-petals_color-white	orange petals with white center dot	7019	speaker	17239	chatMessage	I	E	1094288222252230546
10	bugs_purple_legs_white_heads_or_orange_wings	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	bug-bug_wings_color-orange	bug-wings_present-false	bug-bug_wings_color-purple	orange wings	4443	speaker	7107	chatMessage	I	E	-5036808510889336315
11	bugs_white_heads_or_orange_antennae_purple_legs	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	bug-head_color-white	bug-legs_color-purple	bug-antennae_color-orange	purple antenna, white legs	10144	speaker	17400	chatMessage	I	E	-3013463330922092843
12	trees_purple_berries	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	tree-berries_color-purple	tree-leaves_color-white	tree-trunk_color-white	orange stem with purple petals	6080	speaker	8609	chatMessage	I	E	-3572249483939627007
13	bugs_orange_head	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	bug-head_color-orange	bug-bug_wings_color-purple	bug-legs_color-white	orange wings purple legs	5475	speaker	16663	chatMessage	I	E	527859383803878816
14	birds_purple_wings_crests	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	bird-bird_wing_color-purple	bird-crest_tail_color-purple	bird-crest_tail_color-white	no hair orange tail	4303	speaker	8632	chatMessage	I	E	-2048517757551220970
15	trees_purple_berries_or_white_trunks	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	tree-trunk_color-white	tree-leaves_color-white	tree-berries_present-true	orange petals with no dots	5672	speaker	8774	chatMessage	I	E	3737504864194636723
16	fish_orange_bodies_purple_stripes_or_whiskers	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	fish-stripes_color-purple	fish-whiskers_present-true	fish-stripes_present-false	no whiskers with orange stries	7048	speaker	9525	chatMessage	I	L	-4935521522286946812
16	fish_orange_bodies_purple_stripes_or_whiskers	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	fish-stripes_color-purple	fish-whiskers_present-true	fish-stripes_present-false	*stripes	1137	speaker	12700	chatMessage	I	M	-4935521522286946812
17	bugs_orange_antennae_or_wings	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	bug-antennae_color-orange	bug-bug_wings_color-purple	bug-legs_color-white	purple legs with no winngs	7175	speaker	9867	chatMessage	I	E	-3731766914025394176
18	flowers_purple_stems_white_petals_or_orange_centers	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	flower-center_color-orange	flower-stem_color-purple	flower-center_color-orange	white stem with purple center dot	6082	speaker	8115	chatMessage	I	E	-5861217897960170760
19	fish_white_stripes_or_purple_bodies_whiskers	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	fish-body_color-purple	fish-body_color-orange	fish-fangs_present-true	white fish no whisker	3453	speaker	5541	chatMessage	I	E	1523726592720460910
19	fish_white_stripes_or_purple_bodies_whiskers	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	fish-body_color-purple	fish-body_color-orange	fish-fangs_present-true	no tooth	1604	speaker	8647	chatMessage	I	E	1523726592720460910
20	flowers_purple_stems_or_thorns_white_centers	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	flower-center_color-white	flower-center_color-orange	flower-stem_color-orange	white center dot with purple stem	9042	speaker	12183	chatMessage	I	E	7912656325040436446
21	bugs_purple_wings_or_white_legs	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	bug-legs_color-white	bug-head_color-white	bug-legs_color-white	purple legs orange head	10409	speaker	27264	chatMessage	I	E	-5516953349843928722
22	birds_purple_wings_crests	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	bird-crest_present	bird-bird_wing_color-orange	bird-bird_wing_color-white	purple wing	2027	speaker	5152	chatMessage	I	E	5906548313599890243
23	flowers_purple_stems_white_petals_or_orange_centers	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	flower-petals_color-white	flower-center_color-purple	flower-stem_color-purple	orange stem with orange center dot	6839	speaker	8861	chatMessage	I	E	775925825171438742
24	birds_orange_wings_tails	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	bird-bird_wing_color-orange	bird-tail_present-false	bird-crest_present-false	white tail with white hair~~~ has both	17685	speaker	20605	chatMessage	I	E	6679884045900954135
25	fish_orange_bodies_or_fangs	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	fish-body_color-orange	fish-stripes_present-false	fish-stripes_color-purple	white stripes with tooth	11236	speaker	14606	chatMessage	I	E	-4787117051934275003
26	birds_purple_tails	development	5475-2892f2d6-fc22-4e45-beee-cddfed25d40b	1550000000000.0	listener	bird-crest_tail_color-purple	bird-bird_wing_color-orange	bird-tail_present-false	purple wing with orange tail	5356	speaker	7257	chatMessage	I	E	-8221429297520748454
